frame,image_path,track_id,xtl,ytl,xbr,ybr,label,Crossing,location,fashionPersonality,judgmentCalls,age,weight,gender,disability,Distracted,Crossed,relativePosition
3291,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03291.jpg,13,1279.97,606.71,1393.02,809.01,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3292,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03292.jpg,13,1281.7,605.99,1395.8,810.5,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3293,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03293.jpg,13,1282.99,604.81,1398.21,812.44,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3294,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03294.jpg,13,1284.29,603.63,1400.63,814.38,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3295,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03295.jpg,13,1285.59,602.46,1403.04,816.32,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3296,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03296.jpg,13,1286.88,601.28,1405.46,818.26,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3297,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03297.jpg,13,1288.18,600.1,1407.87,820.21,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3298,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03298.jpg,13,1289.47,598.92,1410.28,822.15,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3299,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03299.jpg,13,1290.77,597.75,1412.7,824.09,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3300,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03300.jpg,13,1292.07,596.57,1415.11,826.03,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3301,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03301.jpg,13,1293.36,595.39,1417.53,827.97,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3302,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03302.jpg,13,1294.66,594.21,1419.94,829.91,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3303,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03303.jpg,13,1295.95,593.04,1422.36,831.85,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3304,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03304.jpg,13,1297.25,591.86,1424.77,833.79,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3305,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03305.jpg,13,1298.55,590.68,1427.18,835.73,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3306,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03306.jpg,13,1299.84,589.51,1429.6,837.67,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3307,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03307.jpg,13,1301.14,588.33,1432.01,839.62,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3308,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03308.jpg,13,1302.43,587.15,1434.43,841.56,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3309,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03309.jpg,13,1303.73,585.97,1436.84,843.5,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3310,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03310.jpg,13,1305.03,584.8,1439.25,845.44,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3311,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03311.jpg,13,1306.32,583.62,1441.67,847.38,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3312,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03312.jpg,13,1307.62,582.44,1444.08,849.32,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3313,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03313.jpg,13,1308.91,581.26,1446.5,851.26,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3314,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03314.jpg,13,1310.21,580.09,1448.91,853.2,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3315,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03315.jpg,13,1311.5,578.91,1451.32,855.14,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3316,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03316.jpg,13,1312.8,577.73,1453.74,857.08,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3317,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03317.jpg,13,1314.1,576.56,1456.15,859.03,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3318,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03318.jpg,13,1315.39,575.38,1458.57,860.97,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3319,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03319.jpg,13,1316.69,574.2,1460.98,862.91,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3320,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03320.jpg,13,1317.98,573.02,1463.39,864.85,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3321,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03321.jpg,13,1319.28,571.85,1465.81,866.79,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3322,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03322.jpg,13,1320.58,570.67,1468.22,868.73,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3323,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03323.jpg,13,1321.87,569.49,1470.64,870.67,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3324,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03324.jpg,13,1323.17,568.31,1473.05,872.61,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3325,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03325.jpg,13,1324.46,567.14,1475.47,874.55,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3326,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03326.jpg,13,1325.76,565.96,1477.88,876.49,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3327,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03327.jpg,13,1327.06,564.78,1480.29,878.44,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3328,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03328.jpg,13,1328.35,563.61,1482.71,880.38,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3329,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03329.jpg,13,1329.65,562.43,1485.12,882.32,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3330,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03330.jpg,13,1330.94,561.25,1487.54,884.26,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3331,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03331.jpg,13,1332.24,560.07,1489.95,886.2,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3332,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03332.jpg,13,1333.54,558.9,1492.36,888.14,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3333,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03333.jpg,13,1334.83,557.72,1494.78,890.08,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3334,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03334.jpg,13,1336.13,556.54,1497.19,892.02,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3335,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03335.jpg,13,1337.42,555.36,1499.61,893.96,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3336,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03336.jpg,13,1338.72,554.19,1502.02,895.9,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3337,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03337.jpg,13,1336.3,551.03,1501.99,897.47,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3338,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03338.jpg,13,1333.87,547.88,1501.95,899.03,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3339,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03339.jpg,13,1331.45,544.72,1501.92,900.59,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3340,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03340.jpg,13,1329.03,541.57,1501.89,902.15,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3341,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03341.jpg,13,1326.6,538.42,1501.85,903.71,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3342,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03342.jpg,13,1324.18,535.26,1501.82,905.27,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3343,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03343.jpg,13,1321.75,532.11,1501.78,906.83,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3344,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03344.jpg,13,1319.33,528.95,1501.75,908.4,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3345,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03345.jpg,13,1316.91,525.8,1501.72,909.96,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3346,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03346.jpg,13,1314.48,522.64,1501.68,911.52,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3347,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03347.jpg,13,1312.06,519.49,1501.65,913.08,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3348,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03348.jpg,13,1309.63,516.33,1501.61,914.64,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3349,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03349.jpg,13,1307.21,513.18,1501.58,916.2,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3350,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03350.jpg,13,1304.79,510.03,1501.55,917.76,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3351,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03351.jpg,13,1302.36,506.87,1501.51,919.33,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3352,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03352.jpg,13,1299.94,503.72,1501.48,920.89,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3353,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03353.jpg,13,1297.51,500.56,1501.45,922.45,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3354,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03354.jpg,13,1295.09,497.41,1501.41,924.01,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3355,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03355.jpg,13,1292.67,494.25,1501.38,925.57,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3356,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03356.jpg,13,1290.24,491.1,1501.34,927.13,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3357,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03357.jpg,13,1287.82,487.95,1501.31,928.69,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3358,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03358.jpg,13,1285.4,484.79,1501.28,930.26,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3359,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03359.jpg,13,1282.97,481.64,1501.24,931.82,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3360,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03360.jpg,13,1280.55,478.48,1501.21,933.38,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3361,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03361.jpg,13,1278.12,475.33,1501.17,934.94,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3362,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03362.jpg,13,1275.7,472.17,1501.14,936.5,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3363,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03363.jpg,13,1273.28,469.02,1501.11,938.06,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3364,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03364.jpg,13,1270.85,465.86,1501.07,939.62,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3365,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03365.jpg,13,1268.43,462.71,1501.04,941.19,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3366,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03366.jpg,13,1266.0,459.56,1501.0,942.75,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3367,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03367.jpg,13,1263.58,456.4,1500.97,944.31,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3368,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03368.jpg,13,1261.16,453.25,1500.94,945.87,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3369,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03369.jpg,13,1258.73,450.09,1500.9,947.43,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3370,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03370.jpg,13,1256.31,446.94,1500.87,948.99,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3371,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03371.jpg,13,1253.88,443.78,1500.84,950.55,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3372,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03372.jpg,13,1251.46,440.63,1500.8,952.12,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3373,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03373.jpg,13,1249.04,437.47,1500.77,953.68,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3374,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03374.jpg,13,1246.61,434.32,1500.73,955.24,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3375,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03375.jpg,13,1244.19,431.17,1500.7,956.8,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3376,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03376.jpg,13,1223.23,429.3,1479.74,954.94,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3377,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03377.jpg,13,1202.26,427.44,1458.78,953.08,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3378,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03378.jpg,13,1181.3,425.58,1437.81,951.22,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3379,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03379.jpg,13,1160.34,423.72,1416.85,949.35,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3380,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03380.jpg,13,1139.38,421.86,1395.89,947.49,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3381,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03381.jpg,13,1118.42,420.0,1374.93,945.63,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3382,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03382.jpg,13,1097.45,418.14,1353.96,943.77,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3383,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03383.jpg,13,1076.49,416.27,1333.0,941.91,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3384,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03384.jpg,13,1055.53,414.41,1312.04,940.05,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3385,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03385.jpg,13,1034.57,412.55,1291.08,938.18,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3386,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03386.jpg,13,1013.6,410.69,1270.11,936.32,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3387,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03387.jpg,13,992.64,408.83,1249.15,934.46,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3388,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03388.jpg,13,971.68,406.97,1228.19,932.6,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3389,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03389.jpg,13,950.72,405.1,1207.23,930.74,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3390,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03390.jpg,13,929.76,403.24,1186.27,928.88,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3391,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03391.jpg,13,908.79,401.38,1165.3,927.02,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3392,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03392.jpg,13,873.34,395.55,1132.93,927.83,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3393,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03393.jpg,13,837.89,389.73,1100.55,928.64,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3394,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03394.jpg,13,802.44,383.9,1068.18,929.45,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3395,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03395.jpg,13,766.99,378.07,1035.8,930.26,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3396,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03396.jpg,13,731.54,372.24,1003.43,931.07,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3397,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03397.jpg,13,696.09,366.42,971.05,931.88,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3398,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03398.jpg,13,660.65,360.59,938.68,932.69,Crossing,Casual,notOnSidewalk,Extravagant,NoHandSignal,adult,NormalWeight,female,False,yes,Crossed,near
3427,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03427.jpg,14,713.34,692.75,783.27,801.53,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3428,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03428.jpg,14,715.23,691.45,785.16,800.23,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3429,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03429.jpg,14,717.12,690.16,787.05,798.94,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3430,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03430.jpg,14,719.02,688.86,788.94,797.64,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3431,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03431.jpg,14,720.91,687.57,790.84,796.35,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3432,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03432.jpg,14,722.8,686.27,792.73,795.05,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3433,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03433.jpg,14,724.69,684.98,794.62,793.76,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3434,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03434.jpg,14,726.59,683.68,796.51,792.46,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
